OD600:600

3:38:57,37.1,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.057,0.054,0.054,0.050,0.057,0.042,0.055,0.041,0.056,0.056,0.050,0.058,0.045,0.056,0.044,0.055,0.064,0.059,0.049,0.046,0.045,0.043,0.043,0.041,0.058,0.061,0.045,0.046,0.044,0.046,0.044,0.044,0.031,0.031,0.032,0.031,0.031,0.031,0.031,0.031
3:58:57,37.0,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.061,0.058,0.058,0.052,0.061,0.043,0.059,0.042,0.060,0.059,0.052,0.062,0.046,0.060,0.045,0.059,0.070,0.063,0.051,0.047,0.046,0.044,0.044,0.041,0.062,0.067,0.046,0.047,0.045,0.048,0.045,0.046,0.031,0.031,0.032,0.031,0.031,0.031,0.031,0.031
4:18:57,37.0,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.066,0.063,0.063,0.055,0.066,0.044,0.063,0.042,0.064,0.064,0.054,0.067,0.048,0.065,0.047,0.064,0.077,0.069,0.052,0.049,0.047,0.045,0.045,0.042,0.068,0.073,0.048,0.049,0.046,0.050,0.046,0.047,0.031,0.031,0.031,0.032,0.031,0.031,0.031,0.031
4:38:57,37.0,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.072,0.069,0.068,0.058,0.071,0.045,0.068,0.043,0.070,0.070,0.057,0.073,0.049,0.070,0.049,0.069,0.086,0.076,0.054,0.051,0.049,0.046,0.046,0.042,0.075,0.081,0.049,0.051,0.047,0.052,0.048,0.049,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031
4:58:57,37.0,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.079,0.075,0.074,0.061,0.078,0.045,0.074,0.043,0.076,0.077,0.060,0.080,0.051,0.077,0.050,0.075,0.098,0.085,0.057,0.053,0.050,0.047,0.048,0.043,0.083,0.091,0.051,0.053,0.049,0.054,0.049,0.050,0.031,0.031,0.032,0.031,0.031,0.031,0.031,0.031
5:18:57,37.1,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.087,0.083,0.082,0.065,0.086,0.046,0.082,0.044,0.084,0.085,0.064,0.088,0.053,0.085,0.052,0.082,0.110,0.096,0.060,0.055,0.052,0.049,0.049,0.044,0.094,0.103,0.053,0.054,0.050,0.055,0.051,0.052,0.031,0.031,0.032,0.031,0.031,0.031,0.031,0.031
5:38:57,37.0,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.097,0.092,0.090,0.070,0.096,0.048,0.090,0.045,0.093,0.094,0.068,0.099,0.055,0.094,0.053,0.090,0.126,0.110,0.063,0.058,0.054,0.049,0.050,0.045,0.106,0.118,0.055,0.057,0.051,0.057,0.052,0.053,0.031,0.031,0.032,0.032,0.031,0.031,0.031,0.031
5:58:57,37.1,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.109,0.103,0.100,0.075,0.107,0.049,0.101,0.046,0.104,0.106,0.072,0.111,0.058,0.104,0.055,0.100,0.145,0.127,0.067,0.060,0.056,0.051,0.052,0.046,0.122,0.135,0.056,0.059,0.053,0.060,0.053,0.055,0.031,0.031,0.032,0.031,0.031,0.031,0.031,0.031
6:18:57,37.1,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.122,0.116,0.113,0.081,0.121,0.050,0.113,0.046,0.117,0.120,0.078,0.126,0.060,0.118,0.057,0.111,0.168,0.147,0.070,0.063,0.058,0.052,0.053,0.047,0.140,0.155,0.058,0.061,0.055,0.063,0.055,0.057,0.031,0.031,0.032,0.032,0.031,0.031,0.031,0.031
6:38:57,37.0,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.139,0.132,0.128,0.087,0.137,0.051,0.128,0.047,0.133,0.136,0.084,0.143,0.063,0.134,0.059,0.126,0.197,0.172,0.075,0.066,0.060,0.054,0.055,0.048,0.164,0.181,0.061,0.064,0.057,0.066,0.056,0.060,0.031,0.031,0.033,0.032,0.032,0.031,0.031,0.031
6:58:57,37.0,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.159,0.151,0.146,0.096,0.157,0.053,0.146,0.048,0.152,0.157,0.091,0.165,0.067,0.153,0.061,0.143,0.230,0.202,0.079,0.070,0.062,0.056,0.056,0.048,0.191,0.213,0.064,0.067,0.059,0.068,0.058,0.062,0.031,0.031,0.032,0.032,0.031,0.031,0.031,0.031
7:18:57,37.0,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.184,0.175,0.169,0.105,0.181,0.054,0.168,0.049,0.175,0.181,0.099,0.191,0.070,0.177,0.064,0.163,0.268,0.237,0.085,0.074,0.064,0.058,0.058,0.050,0.222,0.248,0.067,0.070,0.061,0.072,0.059,0.064,0.031,0.031,0.032,0.032,0.031,0.031,0.031,0.031
7:38:57,37.0,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.214,0.203,0.196,0.117,0.210,0.055,0.194,0.050,0.203,0.211,0.109,0.223,0.074,0.206,0.067,0.188,0.309,0.274,0.091,0.078,0.067,0.060,0.059,0.050,0.258,0.287,0.070,0.074,0.064,0.076,0.061,0.067,0.031,0.031,0.031,0.032,0.031,0.031,0.031,0.031
7:58:57,37.0,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.248,0.236,0.228,0.130,0.245,0.057,0.227,0.051,0.237,0.246,0.119,0.260,0.079,0.241,0.070,0.219,0.353,0.315,0.099,0.085,0.070,0.062,0.061,0.051,0.297,0.329,0.074,0.078,0.067,0.081,0.063,0.070,0.031,0.031,0.032,0.032,0.031,0.031,0.031,0.031
8:18:57,37.0,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.286,0.274,0.265,0.145,0.284,0.059,0.265,0.051,0.272,0.285,0.132,0.301,0.084,0.280,0.073,0.254,0.398,0.359,0.107,0.090,0.073,0.064,0.063,0.053,0.339,0.373,0.079,0.083,0.070,0.086,0.066,0.074,0.031,0.031,0.032,0.032,0.032,0.031,0.031,0.031
8:38:57,37.1,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.326,0.315,0.306,0.163,0.328,0.061,0.307,0.052,0.313,0.327,0.147,0.345,0.089,0.324,0.077,0.295,0.443,0.405,0.117,0.098,0.077,0.066,0.065,0.053,0.387,0.417,0.084,0.088,0.073,0.092,0.068,0.078,0.031,0.031,0.032,0.032,0.031,0.031,0.031,0.031
8:58:57,37.1,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.371,0.359,0.353,0.185,0.373,0.063,0.351,0.054,0.355,0.374,0.164,0.390,0.096,0.369,0.081,0.339,0.484,0.456,0.128,0.107,0.081,0.069,0.068,0.054,0.436,0.462,0.089,0.094,0.077,0.099,0.071,0.082,0.031,0.031,0.032,0.032,0.031,0.031,0.031,0.031
9:18:57,37.1,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.432,0.403,0.422,0.211,0.434,0.065,0.396,0.053,0.399,0.418,0.185,0.472,0.103,0.417,0.086,0.385,0.522,0.492,0.141,0.117,0.085,0.072,0.070,0.055,0.471,0.502,0.096,0.100,0.081,0.107,0.074,0.086,0.031,0.031,0.031,0.032,0.031,0.031,0.031,0.031
9:38:57,37.1,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.488,0.456,0.473,0.241,0.475,0.067,0.442,0.056,0.473,0.476,0.209,0.512,0.111,0.461,0.090,0.442,0.560,0.530,0.156,0.128,0.090,0.076,0.073,0.056,0.509,0.538,0.103,0.108,0.086,0.116,0.077,0.092,0.031,0.031,0.031,0.032,0.032,0.031,0.031,0.031
9:58:57,37.1,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.524,0.496,0.511,0.276,0.529,0.070,0.483,0.055,0.509,0.512,0.237,0.554,0.120,0.502,0.096,0.470,0.596,0.565,0.174,0.142,0.097,0.080,0.075,0.057,0.542,0.574,0.111,0.117,0.092,0.126,0.081,0.098,0.031,0.031,0.031,0.032,0.031,0.031,0.031,0.031
10:18:57,37.0,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.560,0.540,0.551,0.314,0.549,0.073,0.520,0.057,0.539,0.543,0.269,0.589,0.131,0.537,0.102,0.510,0.628,0.591,0.195,0.157,0.102,0.084,0.079,0.058,0.570,0.607,0.121,0.128,0.098,0.137,0.086,0.106,0.031,0.031,0.031,0.032,0.032,0.031,0.031,0.031
10:38:57,37.1,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.589,0.567,0.586,0.354,0.578,0.076,0.557,0.058,0.565,0.579,0.305,0.602,0.143,0.572,0.109,0.545,0.654,0.623,0.218,0.175,0.110,0.089,0.082,0.059,0.598,0.637,0.132,0.140,0.106,0.150,0.090,0.114,0.031,0.031,0.031,0.032,0.031,0.031,0.031,0.031
10:58:57,37.1,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.607,0.602,0.597,0.408,0.612,0.079,0.590,0.058,0.602,0.611,0.343,0.643,0.157,0.604,0.117,0.576,0.679,0.644,0.245,0.196,0.118,0.094,0.086,0.060,0.626,0.662,0.144,0.152,0.114,0.164,0.096,0.123,0.031,0.031,0.031,0.032,0.031,0.031,0.031,0.031
11:18:57,37.1,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.659,0.636,0.631,0.462,0.646,0.083,0.623,0.059,0.633,0.644,0.381,0.680,0.172,0.636,0.125,0.609,0.704,0.668,0.275,0.219,0.128,0.101,0.090,0.061,0.650,0.688,0.158,0.166,0.123,0.180,0.102,0.133,0.031,0.031,0.031,0.032,0.031,0.031,0.031,0.031
11:38:57,37.1,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.688,0.666,0.662,0.468,0.677,0.087,0.652,0.060,0.663,0.673,0.443,0.711,0.190,0.664,0.135,0.643,0.729,0.688,0.308,0.246,0.138,0.107,0.095,0.062,0.668,0.709,0.174,0.183,0.134,0.199,0.108,0.143,0.031,0.031,0.031,0.032,0.031,0.031,0.031,0.031
11:58:57,37.0,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.713,0.697,0.691,0.501,0.715,0.092,0.678,0.061,0.699,0.698,0.462,0.740,0.210,0.692,0.146,0.680,0.745,0.706,0.341,0.276,0.150,0.117,0.101,0.064,0.689,0.733,0.192,0.201,0.145,0.219,0.115,0.157,0.031,0.031,0.031,0.032,0.032,0.031,0.031,0.031
12:18:57,37.0,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.726,0.722,0.717,0.534,0.740,0.096,0.707,0.063,0.724,0.724,0.504,0.758,0.234,0.716,0.159,0.696,0.765,0.726,0.374,0.307,0.163,0.124,0.106,0.065,0.707,0.750,0.211,0.221,0.159,0.242,0.123,0.171,0.031,0.031,0.031,0.032,0.032,0.031,0.031,0.031
12:38:57,37.0,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.748,0.748,0.740,0.568,0.764,0.102,0.727,0.065,0.742,0.748,0.515,0.783,0.260,0.741,0.172,0.720,0.780,0.737,0.405,0.340,0.178,0.134,0.113,0.069,0.721,0.763,0.234,0.244,0.173,0.269,0.132,0.186,0.031,0.031,0.031,0.032,0.032,0.031,0.031,0.031
12:58:57,37.0,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.032,0.760,0.762,0.765,0.601,0.777,0.108,0.750,0.067,0.754,0.768,0.555,0.792,0.289,0.758,0.187,0.739,0.794,0.750,0.435,0.370,0.195,0.145,0.120,0.070,0.737,0.780,0.259,0.270,0.190,0.298,0.142,0.204,0.031,0.031,0.031,0.032,0.032,0.031,0.031,0.031
13:18:57,37.0,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.777,0.773,0.788,0.638,0.791,0.115,0.767,0.070,0.775,0.786,0.587,0.805,0.327,0.780,0.204,0.760,0.807,0.764,0.462,0.400,0.214,0.157,0.129,0.072,0.747,0.793,0.287,0.299,0.209,0.329,0.153,0.224,0.031,0.031,0.031,0.032,0.031,0.031,0.031,0.031
13:38:57,37.0,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.787,0.786,0.798,0.664,0.803,0.121,0.785,0.068,0.790,0.796,0.615,0.817,0.360,0.794,0.249,0.780,0.812,0.770,0.487,0.428,0.235,0.172,0.138,0.073,0.756,0.803,0.323,0.329,0.231,0.358,0.165,0.247,0.031,0.031,0.031,0.032,0.031,0.031,0.031,0.031
13:58:57,37.0,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.802,0.798,0.817,0.681,0.810,0.130,0.801,0.070,0.807,0.809,0.638,0.830,0.394,0.810,0.259,0.792,0.821,0.779,0.511,0.453,0.259,0.188,0.148,0.076,0.766,0.815,0.354,0.364,0.255,0.386,0.180,0.272,0.031,0.031,0.031,0.032,0.031,0.031,0.031,0.031
14:18:57,37.0,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.817,0.812,0.825,0.696,0.825,0.138,0.809,0.071,0.818,0.824,0.667,0.846,0.420,0.824,0.284,0.810,0.832,0.784,0.535,0.477,0.286,0.206,0.160,0.079,0.770,0.821,0.375,0.385,0.281,0.414,0.200,0.299,0.031,0.031,0.031,0.032,0.031,0.031,0.031,0.031
14:38:57,37.0,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.817,0.820,0.827,0.708,0.833,0.148,0.823,0.074,0.825,0.832,0.689,0.853,0.443,0.832,0.315,0.819,0.835,0.786,0.559,0.500,0.313,0.227,0.173,0.081,0.775,0.828,0.406,0.424,0.307,0.439,0.215,0.328,0.031,0.031,0.031,0.032,0.031,0.031,0.031,0.031
14:58:57,37.0,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.826,0.829,0.834,0.728,0.843,0.165,0.831,0.077,0.835,0.842,0.703,0.862,0.467,0.844,0.343,0.830,0.842,0.792,0.581,0.523,0.341,0.248,0.189,0.083,0.781,0.835,0.425,0.439,0.334,0.464,0.236,0.355,0.031,0.031,0.031,0.032,0.031,0.031,0.031,0.031
15:18:57,37.0,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.833,0.838,0.839,0.743,0.852,0.187,0.839,0.080,0.843,0.849,0.708,0.872,0.511,0.850,0.380,0.841,0.846,0.794,0.605,0.545,0.368,0.271,0.205,0.088,0.783,0.836,0.446,0.463,0.363,0.488,0.256,0.381,0.031,0.031,0.031,0.032,0.031,0.031,0.031,0.031
15:38:57,37.1,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.032,0.836,0.840,0.847,0.760,0.856,0.183,0.848,0.081,0.846,0.852,0.725,0.874,0.542,0.856,0.408,0.845,0.847,0.796,0.623,0.565,0.396,0.296,0.222,0.093,0.787,0.841,0.469,0.487,0.386,0.510,0.278,0.409,0.031,0.031,0.032,0.032,0.031,0.031,0.031,0.031
15:58:57,37.1,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.842,0.847,0.851,0.770,0.863,0.219,0.851,0.083,0.853,0.859,0.739,0.882,0.568,0.864,0.435,0.854,0.853,0.802,0.638,0.590,0.421,0.325,0.243,0.099,0.790,0.845,0.490,0.510,0.410,0.535,0.300,0.433,0.031,0.031,0.031,0.032,0.031,0.031,0.031,0.031
16:18:57,37.0,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.843,0.849,0.854,0.784,0.868,0.239,0.856,0.087,0.856,0.862,0.755,0.886,0.592,0.869,0.459,0.858,0.857,0.803,0.656,0.608,0.450,0.347,0.266,0.104,0.792,0.849,0.512,0.536,0.433,0.559,0.326,0.456,0.031,0.031,0.031,0.032,0.031,0.031,0.031,0.031
16:38:57,37.1,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.032,0.845,0.851,0.862,0.792,0.869,0.263,0.863,0.091,0.858,0.866,0.765,0.883,0.607,0.870,0.458,0.862,0.855,0.800,0.671,0.631,0.467,0.373,0.289,0.113,0.797,0.852,0.536,0.559,0.453,0.577,0.355,0.478,0.031,0.031,0.031,0.032,0.031,0.031,0.031,0.031
16:58:57,37.0,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.032,0.852,0.858,0.864,0.802,0.868,0.284,0.865,0.093,0.865,0.865,0.779,0.879,0.618,0.868,0.503,0.868,0.853,0.796,0.688,0.647,0.489,0.397,0.316,0.118,0.797,0.850,0.554,0.575,0.475,0.592,0.377,0.501,0.031,0.031,0.031,0.032,0.031,0.032,0.031,0.031
17:18:57,37.0,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.032,0.853,0.858,0.862,0.809,0.863,0.307,0.861,0.098,0.866,0.862,0.786,0.874,0.631,0.864,0.529,0.868,0.850,0.793,0.700,0.655,0.510,0.417,0.342,0.123,0.794,0.847,0.572,0.589,0.496,0.609,0.398,0.524,0.031,0.031,0.031,0.032,0.031,0.031,0.031,0.031
17:38:57,37.0,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.032,0.851,0.855,0.858,0.815,0.860,0.329,0.857,0.103,0.863,0.859,0.797,0.871,0.642,0.860,0.551,0.864,0.848,0.789,0.713,0.667,0.530,0.438,0.367,0.129,0.792,0.845,0.587,0.609,0.519,0.625,0.418,0.552,0.031,0.031,0.031,0.032,0.031,0.031,0.031,0.031
17:58:57,37.0,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.032,0.848,0.853,0.855,0.822,0.856,0.353,0.853,0.122,0.860,0.856,0.803,0.867,0.657,0.855,0.574,0.860,0.845,0.787,0.724,0.680,0.550,0.460,0.392,0.137,0.789,0.842,0.604,0.626,0.535,0.645,0.439,0.565,0.031,0.031,0.032,0.032,0.031,0.031,0.031,0.031
18:18:57,37.0,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.032,0.846,0.850,0.852,0.824,0.852,0.381,0.850,0.126,0.857,0.853,0.809,0.864,0.673,0.853,0.597,0.857,0.843,0.783,0.734,0.695,0.571,0.477,0.415,0.145,0.785,0.839,0.619,0.644,0.548,0.658,0.461,0.578,0.031,0.031,0.032,0.032,0.031,0.031,0.031,0.031
18:38:57,37.0,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.032,0.842,0.847,0.849,0.830,0.850,0.404,0.847,0.127,0.854,0.849,0.816,0.861,0.687,0.850,0.618,0.852,0.840,0.781,0.742,0.704,0.586,0.494,0.438,0.153,0.782,0.836,0.630,0.658,0.563,0.669,0.480,0.596,0.031,0.031,0.031,0.032,0.031,0.031,0.031,0.031
18:58:57,37.1,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.839,0.844,0.846,0.834,0.847,0.411,0.844,0.137,0.851,0.847,0.819,0.858,0.699,0.847,0.635,0.849,0.838,0.777,0.751,0.709,0.598,0.512,0.459,0.164,0.781,0.833,0.643,0.669,0.577,0.679,0.498,0.611,0.031,0.031,0.032,0.032,0.031,0.031,0.031,0.031
19:18:57,37.1,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.032,0.836,0.842,0.843,0.838,0.845,0.453,0.841,0.143,0.849,0.844,0.824,0.856,0.712,0.844,0.653,0.846,0.835,0.775,0.758,0.717,0.613,0.527,0.478,0.174,0.777,0.831,0.655,0.682,0.592,0.690,0.514,0.625,0.031,0.031,0.032,0.032,0.031,0.031,0.031,0.031
19:38:57,37.0,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.834,0.839,0.841,0.840,0.842,0.478,0.838,0.148,0.846,0.841,0.829,0.853,0.722,0.842,0.666,0.843,0.834,0.773,0.764,0.725,0.626,0.546,0.498,0.188,0.774,0.829,0.663,0.689,0.607,0.700,0.528,0.640,0.031,0.031,0.031,0.032,0.031,0.031,0.032,0.031
19:58:57,37.1,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.831,0.836,0.838,0.838,0.840,0.494,0.836,0.152,0.843,0.839,0.833,0.850,0.733,0.839,0.679,0.841,0.831,0.770,0.771,0.733,0.640,0.569,0.516,0.202,0.771,0.826,0.672,0.698,0.619,0.709,0.542,0.652,0.031,0.031,0.031,0.031,0.032,0.032,0.031,0.031
20:18:57,37.0,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.032,0.828,0.834,0.835,0.835,0.837,0.512,0.834,0.157,0.840,0.836,0.835,0.848,0.741,0.837,0.689,0.837,0.828,0.768,0.775,0.739,0.652,0.580,0.533,0.217,0.767,0.823,0.681,0.707,0.631,0.717,0.557,0.666,0.031,0.031,0.031,0.032,0.032,0.032,0.031,0.031
20:38:57,37.1,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.825,0.832,0.833,0.832,0.834,0.533,0.831,0.169,0.837,0.834,0.832,0.845,0.751,0.834,0.699,0.835,0.826,0.765,0.780,0.757,0.663,0.593,0.551,0.233,0.765,0.821,0.688,0.716,0.640,0.726,0.568,0.673,0.031,0.031,0.031,0.032,0.032,0.031,0.031,0.031
20:58:57,37.1,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.822,0.829,0.830,0.830,0.833,0.551,0.829,0.185,0.835,0.831,0.828,0.842,0.757,0.832,0.709,0.833,0.824,0.763,0.783,0.774,0.674,0.607,0.566,0.250,0.762,0.818,0.698,0.726,0.650,0.733,0.585,0.684,0.031,0.031,0.031,0.032,0.032,0.032,0.031,0.031
21:18:57,37.1,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.819,0.826,0.827,0.827,0.831,0.567,0.827,0.193,0.832,0.829,0.825,0.841,0.764,0.830,0.711,0.831,0.821,0.761,0.791,0.795,0.684,0.614,0.583,0.268,0.758,0.815,0.705,0.732,0.657,0.740,0.597,0.693,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031
21:38:57,37.0,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.032,0.817,0.824,0.826,0.825,0.829,0.584,0.825,0.202,0.829,0.826,0.823,0.839,0.769,0.828,0.716,0.828,0.819,0.759,0.797,0.803,0.694,0.621,0.597,0.286,0.755,0.813,0.708,0.741,0.667,0.745,0.606,0.703,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031
21:58:57,37.0,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.032,0.813,0.822,0.823,0.822,0.827,0.598,0.823,0.213,0.826,0.824,0.821,0.837,0.776,0.827,0.722,0.827,0.817,0.757,0.799,0.813,0.701,0.630,0.610,0.306,0.752,0.810,0.715,0.745,0.673,0.750,0.618,0.710,0.031,0.031,0.031,0.031,0.032,0.032,0.032,0.031
22:18:57,37.0,0.031,0.032,0.031,0.031,0.031,0.031,0.031,0.031,0.811,0.819,0.821,0.821,0.826,0.613,0.822,0.229,0.824,0.821,0.819,0.835,0.780,0.826,0.725,0.825,0.815,0.754,0.798,0.825,0.709,0.638,0.622,0.326,0.748,0.807,0.720,0.752,0.682,0.754,0.628,0.718,0.031,0.031,0.031,0.032,0.032,0.032,0.032,0.031
22:38:57,37.0,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.808,0.817,0.820,0.818,0.825,0.626,0.821,0.245,0.822,0.820,0.817,0.834,0.789,0.824,0.731,0.823,0.813,0.752,0.796,0.841,0.717,0.647,0.636,0.345,0.745,0.805,0.724,0.755,0.689,0.756,0.640,0.725,0.031,0.031,0.031,0.032,0.032,0.032,0.031,0.031
22:58:57,37.0,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.805,0.815,0.818,0.817,0.825,0.638,0.820,0.264,0.819,0.818,0.815,0.832,0.793,0.823,0.736,0.822,0.811,0.752,0.794,0.863,0.724,0.656,0.645,0.364,0.742,0.802,0.728,0.758,0.696,0.764,0.649,0.729,0.031,0.031,0.031,0.031,0.032,0.031,0.031,0.031
